#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        6126    -5.57315    -6.26785  0.00520818
        6127    -5.57243    -6.26774  0.00520857
        6128     -5.5717    -6.26762  0.00520896
        6129    -5.56761    -6.26751  0.00520936
        6130     -5.5657     -6.2674  0.00520977
        6131    -5.55816    -6.26728   0.0052102
        6132    -5.55853    -6.26716  0.00521063
        6133    -5.55986    -6.26705  0.00521106
        6134    -5.56226    -6.26693  0.00521148
        6135    -5.55916    -6.26682  0.00521191
        6136    -5.55743     -6.2667  0.00521234
        6137    -5.55955    -6.26659  0.00521276
        6138    -5.55771    -6.26647  0.00521319
        6139    -5.55886    -6.26636  0.00521362
        6140     -5.5593    -6.26624  0.00521404
        6141    -5.56109    -6.26613  0.00521445
        6142     -5.5585    -6.26601  0.00521488
        6143    -5.56036     -6.2659  0.00521529
        6144       -5.56    -6.26578  0.00521571
        6145    -5.55982    -6.26567  0.00521613
        6146    -5.56355    -6.26555  0.00521653
        6147    -5.56145    -6.26544  0.00521694
        6148    -5.55853    -6.26532  0.00521736
        6149    -5.55788    -6.26521  0.00521778
        6150    -5.55921    -6.26509  0.00521819
        6151    -5.55716    -6.26498  0.00521861
        6152    -5.55897    -6.26486  0.00521902
        6153    -5.55603    -6.26475  0.00521945
        6154    -5.55724    -6.26463  0.00521987
        6155    -5.55379    -6.26452   0.0052203
        6156    -5.55284     -6.2644  0.00522073
        6157     -5.5567    -6.26429  0.00522114
        6158    -5.55792    -6.26417  0.00522156
        6159    -5.55478    -6.26406  0.00522198
        6160     -5.5546    -6.26394   0.0052224
        6161    -5.55492    -6.26383  0.00522282
        6162     -5.5589    -6.26371  0.00522323
        6163    -5.56168     -6.2636  0.00522362
        6164    -5.55982    -6.26348  0.00522402
        6165    -5.56096    -6.26337  0.00522442
        6166     -5.5636    -6.26326   0.0052248
        6167    -5.56301    -6.26314  0.00522519
        6168     -5.5605    -6.26303  0.00522558
        6169    -5.56485    -6.26292  0.00522596
        6170    -5.56828     -6.2628  0.00522633
        6171    -5.57005    -6.26269  0.00522668
        6172    -5.56855    -6.26258  0.00522705
        6173    -5.56936    -6.26247  0.00522741
        6174    -5.57131    -6.26236  0.00522776
        6175    -5.56569    -6.26224  0.00522813
        6176    -5.56314    -6.26213  0.00522851
        6177    -5.56455    -6.26202  0.00522888
        6178    -5.56256     -6.2619  0.00522926
        6179    -5.56465    -6.26179  0.00522963
        6180      -5.562    -6.26168  0.00523001
        6181    -5.56197    -6.26156  0.00523039
        6182    -5.56684    -6.26145  0.00523075
        6183    -5.56585    -6.26134  0.00523112
        6184     -5.5644    -6.26123  0.00523148
        6185    -5.56472    -6.26111  0.00523185
        6186    -5.56113      -6.261  0.00523223
        6187    -5.55827    -6.26089  0.00523261
        6188    -5.55716    -6.26077    0.005233
        6189    -5.55827    -6.26066  0.00523339
        6190     -5.5554    -6.26055  0.00523378
        6191    -5.54958    -6.26043   0.0052342
        6192    -5.54868    -6.26032  0.00523462
        6193    -5.54969     -6.2602  0.00523503
        6194    -5.54547    -6.26009  0.00523545
        6195     -5.5423    -6.25997  0.00523589
        6196    -5.54289    -6.25985  0.00523632
        6197     -5.5434    -6.25974  0.00523676
        6198    -5.54121    -6.25962  0.00523719
        6199    -5.54168    -6.25951  0.00523763
        6200    -5.54337    -6.25939  0.00523806
        6201    -5.54323    -6.25928  0.00523849
        6202    -5.54113    -6.25916  0.00523892
        6203    -5.54228    -6.25904  0.00523935
        6204     -5.5428    -6.25893  0.00523978
        6205    -5.53895    -6.25881  0.00524022
        6206    -5.53672     -6.2587  0.00524067
        6207    -5.53808    -6.25858  0.00524111
        6208    -5.53758    -6.25846  0.00524155
        6209    -5.53495    -6.25835    0.005242
        6210    -5.53619    -6.25823  0.00524245
        6211    -5.53421    -6.25812   0.0052429
        6212    -5.53384      -6.258  0.00524335
        6213    -5.53057    -6.25788  0.00524381
        6214    -5.53153    -6.25776  0.00524427
        6215    -5.52937    -6.25765  0.00524474
        6216     -5.5289    -6.25753   0.0052452
        6217    -5.52913    -6.25741  0.00524567
        6218    -5.53107     -6.2573  0.00524613
        6219    -5.53043    -6.25718  0.00524658
        6220    -5.53183    -6.25706  0.00524704
        6221    -5.52383    -6.25694  0.00524752
        6222     -5.5206    -6.25683  0.00524801
        6223    -5.52121    -6.25671   0.0052485
        6224    -5.52185    -6.25659  0.00524898
        6225    -5.52217    -6.25647  0.00524946
        6226    -5.52325    -6.25635  0.00524994
        6227     -5.5194    -6.25624  0.00525043
        6228     -5.5193    -6.25612  0.00525092
        6229    -5.51705      -6.256  0.00525142
        6230     -5.5177    -6.25588  0.00525191
        6231    -5.51839    -6.25576   0.0052524
        6232    -5.51398    -6.25564  0.00525291
        6233     -5.5137    -6.25552  0.00525341
        6234    -5.51319     -6.2554  0.00525392
        6235    -5.51314    -6.25529  0.00525443
        6236    -5.51337    -6.25517  0.00525493
        6237    -5.51695    -6.25505  0.00525542
        6238    -5.51796    -6.25493  0.00525591
        6239    -5.51328    -6.25481  0.00525641
        6240    -5.51554    -6.25469   0.0052569
        6241    -5.51558    -6.25457  0.00525739
        6242    -5.51874    -6.25446  0.00525787
        6243    -5.51857    -6.25434  0.00525835
        6244    -5.51587    -6.25422  0.00525884
        6245    -5.51794     -6.2541  0.00525932
        6246    -5.51353    -6.25398  0.00525981
        6247    -5.51027    -6.25387  0.00526032
        6248     -5.5085    -6.25375  0.00526083
        6249    -5.50973    -6.25363  0.00526133
        6250    -5.50638    -6.25351  0.00526185
        6251    -5.50657    -6.25339  0.00526236
        6252    -5.50497    -6.25327  0.00526288
        6253    -5.50454    -6.25315   0.0052634
        6254    -5.50526    -6.25303  0.00526392
        6255    -5.50502    -6.25291  0.00526444
        6256    -5.50486    -6.25279  0.00526495
        6257    -5.50141    -6.25267  0.00526548
        6258    -5.49861    -6.25255  0.00526602
        6259    -5.50044    -6.25243  0.00526655
        6260    -5.50239    -6.25231  0.00526707
        6261    -5.50203    -6.25219  0.00526759
        6262    -5.50308    -6.25207  0.00526811
        6263    -5.50076    -6.25195  0.00526863
        6264    -5.50185    -6.25183  0.00526915
        6265     -5.5057    -6.25171  0.00526966
        6266    -5.50548    -6.25159  0.00527016
        6267    -5.51161    -6.25147  0.00527064
        6268    -5.51355    -6.25136  0.00527112
        6269    -5.51219    -6.25124   0.0052716
        6270     -5.5122    -6.25112  0.00527207
        6271    -5.51201      -6.251  0.00527255
        6272    -5.51353    -6.25088  0.00527302
        6273    -5.51405    -6.25077  0.00527349
        6274    -5.51294    -6.25065  0.00527396
        6275    -5.51187    -6.25053  0.00527443
        6276    -5.51114    -6.25041  0.00527491
        6277    -5.51432     -6.2503  0.00527537
        6278       -5.51    -6.25018  0.00527585
        6279    -5.51266    -6.25006  0.00527631
        6280    -5.51268    -6.24994  0.00527678
        6281    -5.51161    -6.24983  0.00527725
        6282    -5.50962    -6.24971  0.00527772
        6283    -5.51045    -6.24959   0.0052782
        6284    -5.51173    -6.24947  0.00527866
        6285    -5.50554    -6.24936  0.00527915
        6286    -5.50712    -6.24924  0.00527963
        6287    -5.50068    -6.24912  0.00528013
        6288     -5.5054      -6.249  0.00528062
        6289    -5.50149    -6.24888  0.00528111
        6290    -5.50196    -6.24876  0.00528161
        6291    -5.49749    -6.24864  0.00528212
        6292    -5.49326    -6.24852  0.00528264
        6293     -5.4957     -6.2484  0.00528316
        6294    -5.49871    -6.24828  0.00528366
        6295    -5.49601    -6.24816  0.00528417
        6296    -5.49413    -6.24804  0.00528469
        6297    -5.49475    -6.24792  0.00528521
        6298    -5.49347    -6.24781  0.00528572
        6299    -5.49745    -6.24769  0.00528623
        6300     -5.4998    -6.24757  0.00528672
        6301    -5.50062    -6.24745  0.00528721
        6302    -5.49873    -6.24733  0.00528771
        6303    -5.49901    -6.24721   0.0052882
        6304    -5.49742    -6.24709   0.0052887
        6305    -5.49849    -6.24697  0.00528919
        6306     -5.4995    -6.24686  0.00528968
        6307     -5.4993    -6.24674  0.00529017
        6308    -5.49602    -6.24662  0.00529067
        6309    -5.50005     -6.2465  0.00529116
        6310     -5.4995    -6.24638  0.00529164
        6311    -5.50102    -6.24626  0.00529212
        6312    -5.49846    -6.24614  0.00529261
        6313    -5.49715    -6.24603   0.0052931
        6314    -5.49797    -6.24591  0.00529359
        6315    -5.49881    -6.24579  0.00529407
        6316    -5.49684    -6.24567  0.00529456
        6317     -5.4976    -6.24555  0.00529505
        6318    -5.49703    -6.24543  0.00529553
        6319    -5.50045    -6.24532  0.00529601
        6320    -5.50454     -6.2452  0.00529647
        6321    -5.50441    -6.24508  0.00529693
        6322    -5.50822    -6.24496  0.00529737
        6323    -5.51068    -6.24485   0.0052978
        6324    -5.50614    -6.24473  0.00529825
        6325    -5.50639    -6.24461   0.0052987
        6326    -5.51227     -6.2445  0.00529913
        6327    -5.51238    -6.24438  0.00529956
        6328    -5.51474    -6.24427  0.00529997
        6329    -5.51418    -6.24415  0.00530039
        6330    -5.51181    -6.24404  0.00530081
        6331    -5.51095    -6.24392  0.00530124
        6332    -5.50709     -6.2438  0.00530168
        6333    -5.50342    -6.24369  0.00530213
        6334     -5.5039    -6.24357  0.00530258
        6335     -5.5077    -6.24345  0.00530302
        6336    -5.51341    -6.24334  0.00530343
        6337    -5.51271    -6.24322  0.00530385
        6338    -5.51602    -6.24311  0.00530425
        6339    -5.51823      -6.243  0.00530465
        6340    -5.52449    -6.24288  0.00530502
        6341    -5.52316    -6.24277   0.0053054
        6342    -5.52022    -6.24265  0.00530579
        6343    -5.51905    -6.24254  0.00530618
        6344    -5.51829    -6.24243  0.00530657
        6345    -5.51646    -6.24231  0.00530696
        6346    -5.51774     -6.2422  0.00530736
        6347    -5.51933    -6.24208  0.00530774
        6348    -5.51796    -6.24197  0.00530813
        6349    -5.51944    -6.24186  0.00530852
        6350    -5.51932    -6.24174   0.0053089
        6351    -5.52113    -6.24163  0.00530928
        6352     -5.5199    -6.24152  0.00530966
        6353    -5.52274     -6.2414  0.00531002
        6354    -5.51848    -6.24129  0.00531041
        6355    -5.51747    -6.24117  0.00531079
        6356    -5.51491    -6.24106  0.00531119
        6357    -5.51579    -6.24095  0.00531158
        6358    -5.52142    -6.24083  0.00531195
        6359     -5.5206    -6.24072  0.00531232
        6360    -5.52062    -6.24061  0.00531269
        6361    -5.51943    -6.24049  0.00531306
        6362    -5.51437    -6.24038  0.00531345
        6363     -5.5155    -6.24026  0.00531384
        6364    -5.51019    -6.24015  0.00531424
        6365    -5.50999    -6.24004  0.00531465
        6366     -5.5107    -6.23992  0.00531505
        6367    -5.50897    -6.23981  0.00531545
        6368    -5.50913    -6.23969  0.00531586
        6369    -5.50607    -6.23958  0.00531627
        6370    -5.50578    -6.23946  0.00531668
        6371     -5.5068    -6.23935  0.00531709
        6372    -5.50623    -6.23923   0.0053175
        6373    -5.50769    -6.23912  0.00531791
        6374      -5.504      -6.239  0.00531832
        6375    -5.50515    -6.23889  0.00531873
        6376    -5.50806    -6.23877  0.00531913
        6377    -5.51063    -6.23866  0.00531953
        6378    -5.51146    -6.23854  0.00531991
        6379    -5.51239    -6.23843   0.0053203
        6380    -5.51554    -6.23832  0.00532067
        6381    -5.51386     -6.2382  0.00532105
        6382    -5.51103    -6.23809  0.00532143
        6383    -5.51021    -6.23797  0.00532182
        6384    -5.50965    -6.23786  0.00532221
        6385    -5.51088    -6.23775  0.00532259
        6386     -5.5066    -6.23763  0.00532299
        6387    -5.50038    -6.23752  0.00532341
        6388    -5.49881     -6.2374  0.00532383
        6389    -5.49875    -6.23729  0.00532425
        6390    -5.49886    -6.23717  0.00532467
        6391    -5.50278    -6.23705  0.00532508
        6392    -5.50189    -6.23694  0.00532549
        6393    -5.50443    -6.23682  0.00532589
        6394    -5.49805    -6.23671  0.00532631
        6395    -5.50047    -6.23659  0.00532672
        6396    -5.49926    -6.23648  0.00532714
        6397    -5.50388    -6.23636  0.00532753
        6398    -5.50356    -6.23625  0.00532793
        6399    -5.50009    -6.23613  0.00532834
        6400    -5.50444    -6.23602  0.00532874
        6401    -5.50818    -6.23591  0.00532912
        6402     -5.5025    -6.23579  0.00532951
        6403    -5.50447    -6.23568  0.00532991
        6404    -5.50479    -6.23556   0.0053303
        6405    -5.50411    -6.23545  0.00533069
        6406    -5.50618    -6.23534  0.00533107
        6407    -5.50755    -6.23522  0.00533145
        6408     -5.5078    -6.23511  0.00533182
        6409     -5.5079      -6.235   0.0053322
