#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2320      1.2645     1.27842   0.0200728
        2321     1.26796     1.27842   0.0200641
        2322     1.27235     1.27842   0.0200555
        2323     1.27686     1.27842   0.0200469
        2324     1.27954     1.27842   0.0200382
        2325     1.28272     1.27842   0.0200296
        2326     1.28539     1.27842    0.020021
        2327     1.28726     1.27843   0.0200124
        2328       1.289     1.27843   0.0200038
        2329     1.29009     1.27843   0.0199952
        2330     1.29146     1.27844   0.0199866
        2331     1.29187     1.27845   0.0199781
        2332     1.29226     1.27845   0.0199695
        2333     1.29191     1.27846   0.0199609
        2334     1.29058     1.27846   0.0199524
        2335     1.28947     1.27847   0.0199439
        2336     1.28765     1.27847   0.0199353
        2337     1.28538     1.27847   0.0199268
        2338     1.28342     1.27848   0.0199183
        2339     1.28061     1.27848   0.0199097
        2340     1.27676     1.27848   0.0199012
        2341      1.2729     1.27847   0.0198927
        2342     1.27004     1.27847   0.0198842
        2343     1.26632     1.27847   0.0198758
        2344     1.26158     1.27846   0.0198673
        2345     1.25733     1.27845   0.0198588
        2346     1.25338     1.27844   0.0198503
        2347     1.25006     1.27843   0.0198419
        2348     1.24645     1.27841   0.0198334
        2349     1.24286      1.2784    0.019825
        2350     1.23912     1.27838   0.0198166
        2351     1.23621     1.27836   0.0198082
        2352      1.2342     1.27834   0.0197997
        2353      1.2324     1.27833   0.0197913
        2354     1.23107      1.2783   0.0197829
        2355      1.2312     1.27828   0.0197746
        2356     1.23065     1.27826   0.0197662
        2357     1.23109     1.27824   0.0197578
        2358     1.23231     1.27823   0.0197494
        2359     1.23451     1.27821   0.0197411
        2360     1.23649     1.27819   0.0197327
        2361     1.23894     1.27817   0.0197244
        2362     1.24136     1.27816    0.019716
        2363     1.24419     1.27814   0.0197077
        2364     1.24739     1.27813   0.0196993
        2365     1.25117     1.27812    0.019691
        2366     1.25451     1.27811   0.0196827
        2367     1.25859      1.2781   0.0196744
        2368     1.26286     1.27809   0.0196661
        2369     1.26875     1.27809   0.0196578
        2370     1.27427     1.27809   0.0196495
        2371     1.28011     1.27809   0.0196412
        2372     1.28529     1.27809   0.0196329
        2373        1.29      1.2781   0.0196246
        2374     1.29423      1.2781   0.0196164
        2375     1.29939     1.27811   0.0196081
        2376     1.30426     1.27812   0.0195999
        2377     1.30956     1.27814   0.0195916
        2378     1.31526     1.27815   0.0195834
        2379     1.31968     1.27817   0.0195752
        2380     1.32474     1.27819   0.0195669
        2381     1.32923     1.27821   0.0195587
        2382     1.33339     1.27823   0.0195505
        2383     1.33745     1.27826   0.0195424
        2384     1.34214     1.27829   0.0195342
        2385     1.34674     1.27831    0.019526
        2386     1.35053     1.27834   0.0195178
        2387     1.35448     1.27838   0.0195097
        2388     1.35833     1.27841   0.0195016
        2389     1.36187     1.27844   0.0194934
        2390      1.3658     1.27848   0.0194853
        2391     1.36965     1.27852   0.0194772
        2392     1.37342     1.27856   0.0194691
        2393     1.37616      1.2786    0.019461
        2394     1.37955     1.27864   0.0194529
        2395     1.38264     1.27869   0.0194448
        2396     1.38592     1.27873   0.0194368
        2397     1.38939     1.27878   0.0194287
        2398     1.39258     1.27882   0.0194207
        2399     1.39622     1.27887   0.0194126
        2400     1.39911     1.27892   0.0194046
        2401     1.40173     1.27897   0.0193966
        2402     1.40482     1.27903   0.0193886
        2403     1.40813     1.27908   0.0193806
        2404      1.4112     1.27914   0.0193726
        2405     1.41474     1.27919   0.0193646
        2406     1.41659     1.27925   0.0193567
        2407      1.4201     1.27931   0.0193487
        2408     1.42264     1.27937   0.0193408
        2409     1.42563     1.27943   0.0193329
        2410     1.42785     1.27949   0.0193249
        2411      1.4305     1.27955    0.019317
        2412     1.43331     1.27962   0.0193091
        2413     1.43625     1.27968   0.0193012
        2414     1.43833     1.27975   0.0192933
        2415      1.4412     1.27981   0.0192855
        2416     1.44338     1.27988   0.0192776
        2417     1.44504     1.27995   0.0192697
        2418     1.44687     1.28002   0.0192619
        2419     1.44832     1.28009   0.0192541
        2420     1.44909     1.28016   0.0192462
        2421     1.44936     1.28023   0.0192384
        2422      1.4493      1.2803   0.0192306
        2423     1.44812     1.28037   0.0192228
        2424     1.44648     1.28043    0.019215
        2425     1.44407      1.2805   0.0192072
        2426     1.44033     1.28057   0.0191994
        2427     1.43641     1.28063   0.0191916
        2428      1.4313     1.28069   0.0191838
        2429     1.42493     1.28075    0.019176
        2430     1.41824     1.28081   0.0191681
        2431     1.41022     1.28086   0.0191603
        2432     1.40063     1.28091   0.0191525
        2433     1.38919     1.28096   0.0191447
        2434     1.37786       1.281   0.0191369
        2435     1.36566     1.28103    0.019129
        2436     1.35216     1.28106   0.0191212
        2437      1.3369     1.28108   0.0191134
        2438     1.32066      1.2811   0.0191055
        2439      1.3035     1.28111   0.0190977
        2440     1.28572     1.28111   0.0190899
        2441     1.26718     1.28111   0.0190821
        2442     1.24745     1.28109   0.0190743
        2443     1.22761     1.28107   0.0190665
        2444     1.20774     1.28104   0.0190587
        2445     1.18651       1.281   0.0190509
        2446     1.16616     1.28095   0.0190432
        2447     1.14538      1.2809   0.0190355
        2448     1.12352     1.28083   0.0190278
        2449     1.10189     1.28076   0.0190202
        2450     1.07987     1.28068   0.0190126
        2451     1.05875     1.28059   0.0190051
        2452     1.03766     1.28049   0.0189976
        2453     1.01741     1.28038   0.0189901
        2454    0.997363     1.28027   0.0189828
        2455    0.978558     1.28014   0.0189754
        2456    0.960584     1.28001   0.0189681
        2457    0.942072     1.27988   0.0189609
        2458    0.924532     1.27973   0.0189538
        2459    0.907536     1.27958   0.0189467
        2460    0.891145     1.27942   0.0189396
        2461    0.876374     1.27926   0.0189326
        2462    0.862069     1.27909   0.0189257
        2463    0.848511     1.27892   0.0189188
        2464     0.83622     1.27874    0.018912
        2465    0.824991     1.27855   0.0189052
        2466    0.815579     1.27836   0.0188985
        2467    0.807051     1.27817   0.0188918
        2468    0.800395     1.27798   0.0188851
        2469    0.795147     1.27778   0.0188785
        2470     0.79012     1.27759   0.0188719
        2471    0.785809     1.27739   0.0188653
        2472    0.784149     1.27719   0.0188587
        2473    0.783217     1.27699   0.0188521
        2474    0.783257     1.27679   0.0188456
        2475    0.784021     1.27659    0.018839
        2476    0.785015     1.27639   0.0188325
        2477    0.788153     1.27619   0.0188259
        2478    0.793171       1.276   0.0188193
        2479    0.798841     1.27581   0.0188127
        2480    0.806093     1.27562   0.0188061
        2481    0.814412     1.27543   0.0187994
        2482    0.823034     1.27525   0.0187927
        2483    0.832388     1.27507    0.018786
        2484    0.842905      1.2749   0.0187792
        2485    0.854526     1.27473   0.0187724
        2486    0.867181     1.27456   0.0187656
        2487    0.880798      1.2744   0.0187587
        2488    0.894584     1.27425   0.0187518
        2489    0.908456     1.27411   0.0187448
        2490     0.92305     1.27396   0.0187378
        2491    0.937556     1.27383   0.0187308
        2492     0.95261      1.2737   0.0187237
        2493    0.968357     1.27358   0.0187166
        2494    0.984706     1.27346   0.0187095
        2495     1.00084     1.27335   0.0187023
        2496     1.01667     1.27325   0.0186951
        2497     1.03186     1.27315   0.0186878
        2498     1.04658     1.27306   0.0186806
        2499     1.06194     1.27298   0.0186733
        2500     1.07667      1.2729    0.018666
        2501     1.09095     1.27283   0.0186587
        2502     1.10447     1.27276   0.0186513
        2503     1.11742      1.2727    0.018644
        2504      1.1305     1.27264   0.0186366
        2505     1.14198     1.27259   0.0186293
        2506     1.15354     1.27254   0.0186219
        2507     1.16396      1.2725   0.0186145
        2508     1.17302     1.27246   0.0186071
        2509     1.18311     1.27242   0.0185998
        2510     1.19139     1.27239   0.0185924
        2511     1.20004     1.27236    0.018585
        2512     1.20765     1.27234   0.0185776
        2513     1.21475     1.27231   0.0185702
        2514     1.22186     1.27229   0.0185629
        2515     1.22808     1.27227   0.0185555
        2516     1.23417     1.27226   0.0185481
        2517     1.23995     1.27225   0.0185407
        2518     1.24547     1.27224   0.0185334
        2519     1.25102     1.27223    0.018526
        2520     1.25545     1.27222   0.0185187
        2521     1.26073     1.27222   0.0185113
        2522     1.26594     1.27221    0.018504
        2523     1.27063     1.27221   0.0184967
        2524     1.27556     1.27221   0.0184893
        2525     1.27981     1.27222    0.018482
        2526     1.28434     1.27222   0.0184747
        2527     1.28968     1.27223   0.0184674
        2528     1.29462     1.27224   0.0184601
        2529     1.29918     1.27225   0.0184528
        2530     1.30409     1.27226   0.0184455
        2531     1.30887     1.27228   0.0184382
        2532     1.31473     1.27229   0.0184309
        2533     1.31996     1.27231   0.0184237
        2534     1.32554     1.27233   0.0184164
        2535     1.33194     1.27236   0.0184092
        2536      1.3377     1.27238   0.0184019
